stage,seed,seat_a,a,b,reward_a,reward_b,status_a,status_b,outcome_a,error
screen,41001,1,h1_only,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41000,0,h1_only,reacting_evgen_v226_public_refresh,74568.0,103351.0,DONE,DONE,0.0,
screen,41000,1,h1_only,reacting_evgen_v226_public_refresh,74568.0,103351.0,DONE,DONE,0.0,
screen,41001,0,h1_only,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41001,1,h1_only,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41000,0,h1_only,reacting_market_smart_public_refresh,74483.0,103074.0,DONE,DONE,0.0,
screen,41000,1,h1_only,reacting_market_smart_public_refresh,74483.0,103074.0,DONE,DONE,0.0,
screen,41001,0,h1_only,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41001,1,h1_only,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41000,0,h1_only,sub-009-moev2,72679.0,97823.0,DONE,DONE,0.0,
screen,41000,1,h1_only,sub-009-moev2,72679.0,97823.0,DONE,DONE,0.0,
screen,41001,0,h1_only,sub-009-moev2,88114.0,108396.0,DONE,DONE,0.0,
screen,41001,1,h1_only,sub-009-moev2,88114.0,108396.0,DONE,DONE,0.0,
screen,41000,0,h2_only,prvsiyan_frontier,74422.0,102745.0,DONE,DONE,0.0,
screen,41000,1,h2_only,prvsiyan_frontier,74422.0,102745.0,DONE,DONE,0.0,
screen,41001,0,h2_only,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41001,1,h2_only,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41000,0,h2_only,reacting_aurax7_v2_public_refresh,74483.0,103067.0,DONE,DONE,0.0,
screen,41000,1,h2_only,reacting_aurax7_v2_public_refresh,74483.0,103067.0,DONE,DONE,0.0,
screen,41001,0,h2_only,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41001,1,h2_only,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41000,0,h2_only,reacting_evgen_v226_public_refresh,74568.0,103351.0,DONE,DONE,0.0,
screen,41000,1,h2_only,reacting_evgen_v226_public_refresh,74568.0,103351.0,DONE,DONE,0.0,
screen,41001,0,h2_only,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41001,1,h2_only,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41000,0,h2_only,reacting_market_smart_public_refresh,74483.0,103074.0,DONE,DONE,0.0,
screen,41000,1,h2_only,reacting_market_smart_public_refresh,74483.0,103074.0,DONE,DONE,0.0,
screen,41001,0,h2_only,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41001,1,h2_only,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41000,0,h2_only,sub-009-moev2,72679.0,97823.0,DONE,DONE,0.0,
screen,41000,1,h2_only,sub-009-moev2,72679.0,97823.0,DONE,DONE,0.0,
screen,41001,0,h2_only,sub-009-moev2,88114.0,108396.0,DONE,DONE,0.0,
screen,41001,1,h2_only,sub-009-moev2,88114.0,108396.0,DONE,DONE,0.0,
screen,41000,0,h3_only,prvsiyan_frontier,74422.0,102745.0,DONE,DONE,0.0,
screen,41000,1,h3_only,prvsiyan_frontier,74422.0,102745.0,DONE,DONE,0.0,
screen,41001,0,h3_only,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41001,1,h3_only,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41000,0,h3_only,reacting_aurax7_v2_public_refresh,74483.0,103067.0,DONE,DONE,0.0,
screen,41000,1,h3_only,reacting_aurax7_v2_public_refresh,74483.0,103067.0,DONE,DONE,0.0,
screen,41001,0,h3_only,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41001,1,h3_only,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41000,0,h3_only,reacting_evgen_v226_public_refresh,74568.0,103351.0,DONE,DONE,0.0,
screen,41000,1,h3_only,reacting_evgen_v226_public_refresh,74568.0,103351.0,DONE,DONE,0.0,
screen,41001,0,h3_only,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41001,1,h3_only,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41000,0,h3_only,reacting_market_smart_public_refresh,74483.0,103074.0,DONE,DONE,0.0,
screen,41000,1,h3_only,reacting_market_smart_public_refresh,74483.0,103074.0,DONE,DONE,0.0,
screen,41001,0,h3_only,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41001,1,h3_only,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41000,0,h3_only,sub-009-moev2,72679.0,97823.0,DONE,DONE,0.0,
screen,41000,1,h3_only,sub-009-moev2,72679.0,97823.0,DONE,DONE,0.0,
screen,41001,0,h3_only,sub-009-moev2,88114.0,108396.0,DONE,DONE,0.0,
screen,41001,1,h3_only,sub-009-moev2,88114.0,108396.0,DONE,DONE,0.0,
screen,41000,0,rl_007_next_turn_preemption,prvsiyan_frontier,74422.0,102745.0,DONE,DONE,0.0,
screen,41000,1,rl_007_next_turn_preemption,prvsiyan_frontier,74422.0,102745.0,DONE,DONE,0.0,
screen,41001,0,rl_007_next_turn_preemption,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41001,1,rl_007_next_turn_preemption,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41000,0,rl_007_next_turn_preemption,reacting_aurax7_v2_public_refresh,74483.0,103067.0,DONE,DONE,0.0,
screen,41000,1,rl_007_next_turn_preemption,reacting_aurax7_v2_public_refresh,74483.0,103067.0,DONE,DONE,0.0,
screen,41001,0,rl_007_next_turn_preemption,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41001,1,rl_007_next_turn_preemption,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41000,0,rl_007_next_turn_preemption,reacting_evgen_v226_public_refresh,74568.0,103351.0,DONE,DONE,0.0,
screen,41000,1,rl_007_next_turn_preemption,reacting_evgen_v226_public_refresh,74568.0,103351.0,DONE,DONE,0.0,
screen,41001,0,rl_007_next_turn_preemption,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41001,1,rl_007_next_turn_preemption,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41000,0,rl_007_next_turn_preemption,reacting_market_smart_public_refresh,74483.0,103074.0,DONE,DONE,0.0,
screen,41000,1,rl_007_next_turn_preemption,reacting_market_smart_public_refresh,74483.0,103074.0,DONE,DONE,0.0,
screen,41001,0,rl_007_next_turn_preemption,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41001,1,rl_007_next_turn_preemption,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41000,0,rl_007_next_turn_preemption,sub-009-moev2,72679.0,97823.0,DONE,DONE,0.0,
screen,41000,1,rl_007_next_turn_preemption,sub-009-moev2,72679.0,97823.0,DONE,DONE,0.0,
screen,41001,0,rl_007_next_turn_preemption,sub-009-moev2,88114.0,108396.0,DONE,DONE,0.0,
screen,41001,1,rl_007_next_turn_preemption,sub-009-moev2,88114.0,108396.0,DONE,DONE,0.0,
screen,41000,0,gated_bidirectional,prvsiyan_frontier,74452.0,102419.0,DONE,DONE,0.0,
screen,41000,1,gated_bidirectional,prvsiyan_frontier,74452.0,102419.0,DONE,DONE,0.0,
screen,41001,0,gated_bidirectional,prvsiyan_frontier,88915.0,111773.0,DONE,DONE,0.0,
screen,41001,1,gated_bidirectional,prvsiyan_frontier,88915.0,111773.0,DONE,DONE,0.0,
screen,41000,0,gated_bidirectional,reacting_aurax7_v2_public_refresh,74508.0,102767.0,DONE,DONE,0.0,
screen,41000,1,gated_bidirectional,reacting_aurax7_v2_public_refresh,74508.0,102767.0,DONE,DONE,0.0,
screen,41001,0,gated_bidirectional,reacting_aurax7_v2_public_refresh,88991.0,112158.0,DONE,DONE,0.0,
screen,41001,1,gated_bidirectional,reacting_aurax7_v2_public_refresh,88991.0,112158.0,DONE,DONE,0.0,
screen,41000,0,gated_bidirectional,reacting_evgen_v226_public_refresh,74598.0,103040.0,DONE,DONE,0.0,
screen,41000,1,gated_bidirectional,reacting_evgen_v226_public_refresh,74598.0,103040.0,DONE,DONE,0.0,
screen,41001,0,gated_bidirectional,reacting_evgen_v226_public_refresh,89011.0,112220.0,DONE,DONE,0.0,
screen,41001,1,gated_bidirectional,reacting_evgen_v226_public_refresh,89011.0,112220.0,DONE,DONE,0.0,
screen,41000,0,gated_bidirectional,reacting_market_smart_public_refresh,74508.0,102774.0,DONE,DONE,0.0,
screen,41000,1,gated_bidirectional,reacting_market_smart_public_refresh,74508.0,102774.0,DONE,DONE,0.0,
screen,41001,0,gated_bidirectional,reacting_market_smart_public_refresh,88991.0,112165.0,DONE,DONE,0.0,
screen,41001,1,gated_bidirectional,reacting_market_smart_public_refresh,88991.0,112165.0,DONE,DONE,0.0,
screen,41000,0,gated_bidirectional,sub-009-moev2,72646.0,97423.0,DONE,DONE,0.0,
screen,41000,1,gated_bidirectional,sub-009-moev2,72646.0,97423.0,DONE,DONE,0.0,
screen,41001,0,gated_bidirectional,sub-009-moev2,88429.0,108221.0,DONE,DONE,0.0,
screen,41001,1,gated_bidirectional,sub-009-moev2,88429.0,108221.0,DONE,DONE,0.0,
screen,41000,0,gated_preempt,prvsiyan_frontier,74444.0,102408.0,DONE,DONE,0.0,
screen,41000,1,gated_preempt,prvsiyan_frontier,74444.0,102408.0,DONE,DONE,0.0,
screen,41001,0,gated_preempt,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41001,1,gated_preempt,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41000,0,gated_preempt,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41000,1,gated_preempt,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41001,0,gated_preempt,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41001,1,gated_preempt,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41000,0,gated_preempt,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41000,1,gated_preempt,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41001,0,gated_preempt,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41001,1,gated_preempt,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41000,0,gated_preempt,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41000,1,gated_preempt,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41001,0,gated_preempt,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41001,1,gated_preempt,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41000,0,gated_preempt,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41000,1,gated_preempt,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41001,0,gated_preempt,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41001,1,gated_preempt,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41000,0,gated_bidirectional_2,prvsiyan_frontier,74444.0,102408.0,DONE,DONE,0.0,
screen,41000,1,gated_bidirectional_2,prvsiyan_frontier,74444.0,102408.0,DONE,DONE,0.0,
screen,41001,0,gated_bidirectional_2,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41001,1,gated_bidirectional_2,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41000,0,gated_bidirectional_2,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41000,1,gated_bidirectional_2,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41001,0,gated_bidirectional_2,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41001,1,gated_bidirectional_2,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41000,0,gated_bidirectional_2,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41000,1,gated_bidirectional_2,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41001,0,gated_bidirectional_2,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41001,1,gated_bidirectional_2,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41000,0,gated_bidirectional_2,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41000,1,gated_bidirectional_2,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41001,0,gated_bidirectional_2,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41001,1,gated_bidirectional_2,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41000,0,gated_bidirectional_2,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41000,1,gated_bidirectional_2,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41001,0,gated_bidirectional_2,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41001,1,gated_bidirectional_2,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41000,0,gated_preempt_2,prvsiyan_frontier,74444.0,102408.0,DONE,DONE,0.0,
screen,41000,1,gated_preempt_2,prvsiyan_frontier,74444.0,102408.0,DONE,DONE,0.0,
screen,41001,0,gated_preempt_2,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41001,1,gated_preempt_2,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41000,0,gated_preempt_2,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41000,1,gated_preempt_2,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41001,0,gated_preempt_2,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41001,1,gated_preempt_2,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41000,0,gated_preempt_2,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41000,1,gated_preempt_2,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41001,0,gated_preempt_2,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41001,1,gated_preempt_2,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41000,0,gated_preempt_2,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41000,1,gated_preempt_2,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41001,0,gated_preempt_2,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41001,1,gated_preempt_2,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41000,0,gated_preempt_2,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41000,1,gated_preempt_2,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41001,0,gated_preempt_2,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41001,1,gated_preempt_2,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41000,0,ungated_bidirectional,prvsiyan_frontier,74444.0,102408.0,DONE,DONE,0.0,
screen,41000,1,ungated_bidirectional,prvsiyan_frontier,74444.0,102408.0,DONE,DONE,0.0,
screen,41001,0,ungated_bidirectional,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41001,1,ungated_bidirectional,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41000,0,ungated_bidirectional,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41000,1,ungated_bidirectional,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41001,0,ungated_bidirectional,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41001,1,ungated_bidirectional,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41000,0,ungated_bidirectional,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41000,1,ungated_bidirectional,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41001,0,ungated_bidirectional,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41001,1,ungated_bidirectional,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41000,0,ungated_bidirectional,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41000,1,ungated_bidirectional,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41001,0,ungated_bidirectional,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41001,1,ungated_bidirectional,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41000,0,ungated_bidirectional,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41000,1,ungated_bidirectional,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41001,0,ungated_bidirectional,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41001,1,ungated_bidirectional,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41000,0,ungated_preempt,prvsiyan_frontier,74444.0,102408.0,DONE,DONE,0.0,
screen,41000,1,ungated_preempt,prvsiyan_frontier,74444.0,102408.0,DONE,DONE,0.0,
screen,41001,0,ungated_preempt,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41001,1,ungated_preempt,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41000,0,ungated_preempt,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41000,1,ungated_preempt,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41001,0,ungated_preempt,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41001,1,ungated_preempt,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41000,0,ungated_preempt,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41000,1,ungated_preempt,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41001,0,ungated_preempt,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41001,1,ungated_preempt,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41000,0,ungated_preempt,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41000,1,ungated_preempt,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41001,0,ungated_preempt,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41001,1,ungated_preempt,reacting_market_smart_public_refresh,88983.0,112154.0,DONE,DONE,0.0,
screen,41000,0,ungated_preempt,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41000,1,ungated_preempt,sub-009-moev2,72644.0,97406.0,DONE,DONE,0.0,
screen,41001,0,ungated_preempt,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41001,1,ungated_preempt,sub-009-moev2,88427.0,108204.0,DONE,DONE,0.0,
screen,41000,0,ungated_bidirectional_2,prvsiyan_frontier,74452.0,102437.0,DONE,DONE,0.0,
screen,41000,1,ungated_bidirectional_2,prvsiyan_frontier,74452.0,102437.0,DONE,DONE,0.0,
screen,41001,0,ungated_bidirectional_2,prvsiyan_frontier,88915.0,111773.0,DONE,DONE,0.0,
screen,41001,1,ungated_bidirectional_2,prvsiyan_frontier,88915.0,111773.0,DONE,DONE,0.0,
screen,41000,0,ungated_bidirectional_2,reacting_aurax7_v2_public_refresh,74508.0,102767.0,DONE,DONE,0.0,
screen,41000,1,ungated_bidirectional_2,reacting_aurax7_v2_public_refresh,74508.0,102767.0,DONE,DONE,0.0,
screen,41001,0,ungated_bidirectional_2,reacting_aurax7_v2_public_refresh,88991.0,112158.0,DONE,DONE,0.0,
screen,41001,1,ungated_bidirectional_2,reacting_aurax7_v2_public_refresh,88991.0,112158.0,DONE,DONE,0.0,
screen,41000,0,ungated_bidirectional_2,reacting_evgen_v226_public_refresh,74598.0,103040.0,DONE,DONE,0.0,
screen,41000,1,ungated_bidirectional_2,reacting_evgen_v226_public_refresh,74598.0,103040.0,DONE,DONE,0.0,
screen,41001,0,ungated_bidirectional_2,reacting_evgen_v226_public_refresh,89011.0,112220.0,DONE,DONE,0.0,
screen,41001,1,ungated_bidirectional_2,reacting_evgen_v226_public_refresh,89011.0,112220.0,DONE,DONE,0.0,
screen,41000,0,ungated_bidirectional_2,reacting_market_smart_public_refresh,74508.0,102774.0,DONE,DONE,0.0,
screen,41000,1,ungated_bidirectional_2,reacting_market_smart_public_refresh,74508.0,102774.0,DONE,DONE,0.0,
screen,41001,0,ungated_bidirectional_2,reacting_market_smart_public_refresh,88991.0,112165.0,DONE,DONE,0.0,
screen,41001,1,ungated_bidirectional_2,reacting_market_smart_public_refresh,88991.0,112165.0,DONE,DONE,0.0,
screen,41000,0,ungated_bidirectional_2,sub-009-moev2,72639.0,97446.0,DONE,DONE,0.0,
screen,41000,1,ungated_bidirectional_2,sub-009-moev2,72639.0,97446.0,DONE,DONE,0.0,
screen,41001,0,ungated_bidirectional_2,sub-009-moev2,88432.0,108242.0,DONE,DONE,0.0,
screen,41001,1,ungated_bidirectional_2,sub-009-moev2,88432.0,108242.0,DONE,DONE,0.0,
screen,41000,0,ungated_preempt_2,prvsiyan_frontier,74444.0,102426.0,DONE,DONE,0.0,
screen,41000,1,ungated_preempt_2,prvsiyan_frontier,74444.0,102426.0,DONE,DONE,0.0,
screen,41001,0,ungated_preempt_2,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41001,1,ungated_preempt_2,prvsiyan_frontier,88907.0,111762.0,DONE,DONE,0.0,
screen,41000,0,ungated_preempt_2,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41000,1,ungated_preempt_2,reacting_aurax7_v2_public_refresh,74500.0,102756.0,DONE,DONE,0.0,
screen,41001,0,ungated_preempt_2,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41001,1,ungated_preempt_2,reacting_aurax7_v2_public_refresh,88983.0,112147.0,DONE,DONE,0.0,
screen,41000,0,ungated_preempt_2,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41000,1,ungated_preempt_2,reacting_evgen_v226_public_refresh,74590.0,103029.0,DONE,DONE,0.0,
screen,41001,0,ungated_preempt_2,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41001,1,ungated_preempt_2,reacting_evgen_v226_public_refresh,89003.0,112209.0,DONE,DONE,0.0,
screen,41000,0,ungated_preempt_2,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
screen,41000,1,ungated_preempt_2,reacting_market_smart_public_refresh,74500.0,102763.0,DONE,DONE,0.0,
